Date,Apple,Amazon
1981-07-28,-0.029997894407084225,0.0
1981-07-29,-0.010362225364489608,0.0
1981-07-30,0.03683931248694794,0.0
1981-07-31,0.015227786567095114,0.0
1981-08-03,1.6160864735326186e-07,0.0
1981-08-04,0.0151500949728689,0.0
1981-08-05,0.029848844996166024,0.0
1981-08-06,-0.019322446365317214,0.0
1981-08-07,0.0,0.0
1981-08-10,0.0,0.0
1981-08-11,-0.01980053755219824,0.0
1981-08-12,-0.015305047059347099,0.0
1981-08-13,-0.026040239182866798,0.0
1981-08-14,-0.005375959570701139,0.0
1981-08-17,-0.02186614557993416,0.0
1981-08-18,-0.011298977192963133,0.0
1981-08-19,8.214921742855097e-08,0.0
1981-08-20,0.01169508956574683,0.0
1981-08-21,-0.057799693160103915,0.0
1981-08-24,-0.05590814784964748,0.0
1981-08-25,0.026500830021573663,0.0
1981-08-26,-0.012913982912205912,0.0
1981-08-27,0.006578172352049938,0.0
1981-08-28,0.052296400292020095,0.0
1981-08-31,0.0,0.0
1981-09-01,0.062107533887117095,0.0
1981-09-02,0.01754283533316303,0.0
1981-09-03,-0.04022712965727604,0.0
1981-09-04,-0.006059952319331874,0.0
1981-09-08,-0.02453840599639434,0.0
1981-09-09,0.0,0.0
1981-09-10,0.006328418686013748,0.0
1981-09-11,-0.006288724952384417,0.0
1981-09-14,-0.025487481345024876,0.0
1981-09-15,-0.019735983751092978,0.0
1981-09-16,-0.013512622625578952,0.0
1981-09-17,-0.020688551150286005,0.0
1981-09-18,0.007091882228967172,0.0
1981-09-21,0.007041760085446436,0.0
1981-09-22,-0.04894788017109197,0.0
1981-09-23,-0.007406689909598918,0.0
1981-09-24,-5.996768326355095e-08,0.0
1981-09-25,-0.1145096634210625,0.0
1981-09-28,0.008771088202063071,0.0
1981-09-29,0.052171117445850124,0.0
1981-09-30,0.008263698727166702,0.0
1981-10-01,0.0,0.0
1981-10-02,0.08197723340966712,0.0
1981-10-05,0.03030075210972094,0.0
1981-10-06,-5.980568662522501e-08,0.0
1981-10-07,0.059255161472141715,0.0
1981-10-08,0.034962962678117604,0.0
1981-10-09,0.006756648492421746,0.0
1981-10-12,0.033567353950859635,0.0
1981-10-13,0.0,0.0
1981-10-14,-0.05195654801986438,0.0
1981-10-15,0.020688349091833036,0.0
1981-10-16,-0.006756179507553917,0.0
1981-10-19,0.020546770624011224,0.0
1981-10-20,0.053700108387444434,0.0
1981-10-21,0.0,0.0
1981-10-22,3.1076509587890655e-07,0.0
1981-10-23,-0.019241299162124803,0.0
1981-10-26,0.0,0.0
1981-10-27,0.019747518290475607,0.0
1981-10-28,0.032255922320065356,0.0
1981-10-29,-0.006249552034336858,0.0
1981-10-30,0.012657381172076265,0.0
1981-11-02,0.0,0.0
1981-11-03,-0.006249552034336858,0.0
1981-11-04,-0.018985817409290284,0.0
1981-11-05,-0.06494277937057347,0.0
1981-11-06,0.00699300111060297,0.0
1981-11-09,0.013887922610076986,0.0
1981-11-10,0.0068481388746961525,0.0
1981-11-11,0.027209633450076876,0.0
1981-11-12,0.03312324935550559,0.0
1981-11-13,-0.06411012517426895,0.0
1981-11-16,-0.006896219093419309,0.0
1981-11-17,0.020978041978916062,0.0
1981-11-18,0.03424410767336883,0.0
1981-11-19,0.0,0.0
1981-11-20,0.006622533136848796,0.0
1981-11-23,-0.0328930279977685,0.0
1981-11-24,2.4236784890163676e-07,0.0
1981-11-25,0.020831167907487957,0.0
1981-11-27,0.027209633450076876,0.0
1981-11-30,-0.006621642795253901,0.0
1981-12-01,0.0,0.0
1981-12-02,0.006710956588971806,0.0
1981-12-03,-0.0066665605113699344,0.0
1981-12-04,0.02702566509307225,0.0
1981-12-07,0.006578172352049938,0.0
1981-12-08,-0.0065351986144366325,0.0
1981-12-09,0.00666587619222736,0.0
1981-12-10,0.0,0.0
1981-12-11,3.4608457166740436e-07,0.0
1981-12-14,-0.01999902176508972,0.0
1981-12-15,0.027584781486956755,0.0
1981-12-16,0.0469893824591332,0.0
1981-12-17,0.08332673325784823,0.0
1981-12-18,0.08284578765208761,0.0
1981-12-21,-0.03825835170684744,0.0
1981-12-22,0.017141778676549535,0.0
1981-12-23,-0.01685308062187718,0.0
1981-12-24,0.005746928349705804,0.0
1981-12-28,-0.03428354905362019,0.0
1981-12-29,0.017962886360315622,0.0
1981-12-30,0.04117366641773201,0.0
1981-12-31,0.0,0.0
1982-01-04,-1.919930802118941e-07,0.0
1982-01-05,-0.03977001235212496,0.0
1982-01-06,-0.0059876931240191444,0.0
1982-01-07,-0.06666235772491469,0.0
1982-01-08,0.04606156434921371,0.0
1982-01-11,-0.056611015399506304,0.0
1982-01-12,-0.026844051815551162,0.0
1982-01-13,-3.8189021067669415e-07,0.0
1982-01-14,0.04894836405376557,0.0
1982-01-15,0.06667480053408581,0.0
1982-01-18,0.01874892263773731,0.0
1982-01-19,-0.01226957953892327,0.0
1982-01-20,0.01886662149807905,0.0
1982-01-21,0.018517475449786325,0.0
1982-01-22,0.006059854313962054,0.0
1982-01-25,-0.02409475759767743,0.0
1982-01-26,-0.02484279329282746,0.0
1982-01-27,0.006451450539784576,0.0
1982-01-28,0.032048497831999034,0.0
1982-01-29,0.012422083138855733,0.0
1982-02-01,-5.448863802381965e-07,0.0
1982-02-02,0.006210828102230614,0.0
1982-02-03,0.0,0.0
1982-02-04,-0.018516963402483322,0.0
1982-02-05,0.0,0.0
1982-02-08,-0.05696990407990499,0.0
1982-02-09,0.0,0.0
1982-02-10,0.013512948656112966,0.0
1982-02-11,-0.0066665605113699344,0.0
1982-02-12,0.013512948656112966,0.0
1982-02-16,-0.013333267455956421,0.0
1982-02-17,0.013605459672026976,0.0
1982-02-18,0.013421567186952643,0.0
1982-02-19,3.4608457166740436e-07,0.0
1982-02-22,-0.0066665605113699344,0.0
1982-02-23,-0.006756179507553917,0.0
1982-02-24,0.0068481388746961525,0.0
1982-02-25,7.059742048731721e-07,0.0
1982-02-26,0.0,0.0
1982-03-01,0.0068481388746961525,0.0
1982-03-02,0.0,0.0
1982-03-03,0.0,0.0
1982-03-04,-0.013603817807934626,0.0
1982-03-05,-0.06944056559267664,0.0
1982-03-08,-0.007517974912152781,0.0
1982-03-09,0.007633075598399541,0.0
1982-03-10,-0.007575211622729339,0.0
1982-03-11,-1.1102230246251565e-16,0.0
1982-03-12,-0.05385638810228377,0.0
1982-03-15,3.2820583450998697e-07,0.0
1982-03-16,-0.008264365657740802,0.0
1982-03-17,-0.04201393589276847,0.0
1982-03-18,0.0796408418597705,0.0
1982-03-19,0.09017306225795929,0.0
1982-03-22,0.07518290086246093,0.0
1982-03-23,-0.00699260514934219,0.0
1982-03-24,-0.04964219843449125,0.0
1982-03-25,4.289317929728753e-07,0.0
1982-03-26,-0.007575211622729339,0.0
1982-03-29,0.02307496622834737,0.0
1982-03-30,0.015036735217021091,0.0
1982-03-31,0.0,0.0
1982-04-01,0.05184829811056191,0.0
1982-04-02,2.220446049250313e-16,0.0
1982-04-05,2.220446049250313e-16,0.0
1982-04-06,-8.531172968062606e-08,0.0
1982-04-07,-0.0070913289337269925,0.0
1982-04-08,0.007193728306175595,0.0
1982-04-12,4.8990509426971585e-09,0.0
1982-04-13,-0.0719379247040628,0.0
1982-04-14,0.007812165947207461,0.0
1982-04-15,0.015502751947110482,0.0
1982-04-16,0.030532040041262754,0.0
1982-04-19,-0.007406689909598918,0.0
1982-04-20,-0.03787609316995344,0.0
1982-04-21,-3.5228562744737957e-07,0.0
1982-04-22,-0.007999165954389542,0.0
1982-04-23,0.0,0.0
1982-04-26,0.024403453252165086,0.0
1982-04-27,-0.023822311397210028,0.0
1982-04-28,-0.03278474875126147,0.0
1982-04-29,-1.1102230246251565e-16,0.0
1982-04-30,0.008546201998067104,0.0
1982-05-03,0.03389637118192801,0.0
1982-05-04,0.0327998657938573,0.0
1982-05-05,2.0578881820831896e-07,0.0
1982-05-06,0.03227015920934684,0.0
1982-05-07,0.015624063393583132,0.0
1982-05-10,-0.007691878822088327,0.0
1982-05-11,-0.0234494450206153,0.0
1982-05-12,-0.016128208659831,0.0
1982-05-13,0.008263698727166702,0.0
1982-05-14,-0.02458856116429753,0.0
1982-05-17,-0.008546744648307292,0.0
1982-05-18,-0.008694777075698212,0.0
1982-05-19,-3.000189821023014e-07,0.0
1982-05-20,0.008928244019951403,0.0
1982-05-21,0.008849007774237139,0.0
1982-05-24,0.008771088202063071,0.0
1982-05-25,2.220446049250313e-16,0.0
1982-05-26,2.303825674676574e-07,0.0
1982-05-27,-0.00877168706617748,0.0
1982-05-28,0.0,0.0
1982-06-01,-0.008927639996621273,0.0
1982-06-02,0.018180264509089605,0.0
1982-06-03,-0.017855742062848234,0.0
1982-06-04,-0.018517164056007673,0.0
1982-06-07,0.0,0.0
1982-06-08,-4.2323141657973906e-07,0.0
1982-06-09,-0.009614501418034216,0.0
1982-06-10,0.009803246032759505,0.0
1982-06-11,0.038831967854132454,0.0
1982-06-14,0.0,0.0
1982-06-15,0.0,0.0
1982-06-16,0.0,0.0
1982-06-17,-0.00934471158627237,0.0
1982-06-18,-1.8733840045914718e-07,0.0
1982-06-21,0.0,0.0
1982-06-22,0.038831967854132454,0.0
1982-06-23,0.028035952044133783,0.0
1982-06-24,-1.1102230246251565e-16,0.0
1982-06-25,-0.027271229371290562,0.0
1982-06-28,3.1426685098701057e-07,0.0
1982-06-29,-0.019046516571687655,0.0
1982-06-30,0.0,0.0
1982-07-01,-1.2429817841663748e-08,0.0
1982-07-02,-0.039618740029125576,0.0
1982-07-06,-0.03124866251426983,0.0
1982-07-07,0.0,0.0
1982-07-08,-0.03260676728612022,0.0
1982-07-09,0.034088979639739,0.0
1982-07-12,0.021976944979930746,0.0
1982-07-13,0.06453132842916731,0.0
1982-07-14,0.010100555121760557,0.0
1982-07-15,0.01999850670851311,0.0
1982-07-16,0.03921281565999046,0.0
1982-07-19,0.009433176163715862,0.0
1982-07-20,0.06541652550671628,0.0
1982-07-21,-1.1102230246251565e-16,0.0
1982-07-22,0.008771088202063071,0.0
1982-07-23,-0.008694777075698212,0.0
1982-07-26,-0.03539596555357072,0.0
1982-07-27,0.0,0.0
1982-07-28,-0.03703463829393849,0.0
1982-07-29,0.038831967854132454,0.0
1982-07-30,0.00934550471370521,0.0
1982-08-02,0.027775970086915125,0.0
1982-08-03,-0.05405087699491429,0.0
1982-08-04,2.358931159296418e-07,0.0
1982-08-05,-0.029124407222279824,0.0
1982-08-06,2.4805091469737306e-07,0.0
1982-08-09,0.010203085912708021,0.0
1982-08-10,0.060602115699271764,0.0
1982-08-11,0.00952284316296681,0.0
1982-08-12,3.1426685098701057e-07,0.0
1982-08-13,0.0,0.0
1982-08-16,0.01904584998381842,0.0
1982-08-17,0.06541652550671628,0.0
1982-08-18,-1.1102230246251565e-16,0.0
1982-08-19,0.008771088202063071,0.0
1982-08-20,0.026085371938282087,0.0
1982-08-23,0.04237059140272326,0.0
1982-08-24,0.04879223702140201,0.0
1982-08-25,0.06976288329859326,0.0
1982-08-26,0.02898296896850816,0.0
1982-08-27,-0.042250799314501486,0.0
1982-08-30,0.014813917657787057,0.0
1982-08-31,0.05109174739602396,0.0
1982-09-01,-0.020832177522671413,0.0
1982-09-02,0.04285439602270302,0.0
1982-09-03,0.0068481388746961525,0.0
1982-09-07,-0.0476154218535616,0.0
1982-09-08,0.035968950598240124,0.0
1982-09-09,-0.013888484075381458,0.0
1982-09-10,0.02836722423201854,0.0
1982-09-13,0.006896313883431482,0.0
1982-09-14,0.03424410767336883,0.0
1982-09-15,3.4608457166740436e-07,0.0
1982-09-16,-0.01999902176508972,0.0
1982-09-17,-0.01379238801347038,0.0
1982-09-20,0.007041760085446436,0.0
1982-09-21,0.020978041978916062,0.0
1982-09-22,0.027395615698684317,0.0
1982-09-23,0.0,0.0
1982-09-24,-0.026665245192502907,0.0
1982-09-27,0.0,0.0
1982-09-28,0.013791679673324841,0.0
1982-09-29,0.0,0.0
1982-09-30,7.059742048731721e-07,0.0
1982-10-01,0.01369757244934977,0.0
1982-10-04,2.485747707670072e-07,0.0
1982-10-05,-3.460844519853623e-07,0.0
1982-10-06,2.1160582153179064e-07,0.0
1982-10-07,0.0061725611828487015,0.0
1982-10-08,8.670892426287935e-08,0.0
1982-10-11,2.4356965777627693e-08,0.0
1982-10-12,-3.140910751486814e-07,0.0
1982-10-13,2.8973420129752014e-07,0.0
1982-10-14,-2.5643836232269734e-07,0.0
1982-10-15,-0.0052905529272326834,0.0
1982-10-18,1.188076530489468e-07,0.0
1982-10-19,2.4356965777627693e-08,0.0
1982-10-20,-2.8601237045400296e-07,0.0
1982-10-21,4.5668928505548934e-07,0.0
1982-10-22,-5.120566688443517e-07,0.0
1982-10-25,2.8069570512379016e-07,0.0
1982-10-26,-3.6270182413034036e-09,0.0
1982-10-27,-2.3593759035378525e-07,0.0
1982-10-28,0.0,0.0
1982-10-29,1.4236590129002025e-08,0.0
1982-11-01,-8.716827348820289e-08,0.0
1982-11-02,0.009345656840089589,0.0
1982-11-03,-4.1755841706514474e-07,0.0
1982-11-04,3.42713673440187e-07,0.0
1982-11-05,-0.008064033506190449,0.0
1982-11-08,-6.037065780617468e-08,0.0
1982-11-09,1.0614731271729738e-07,0.0
1982-11-10,0.004183896596569037,0.0
1982-11-11,-6.292187371137459e-08,0.0
1982-11-12,-3.003866833051205e-08,0.0
1982-11-15,5.454654172787343e-08,0.0
1982-11-16,-2.8498121096287576e-07,0.0
1982-11-17,2.605623361517928e-07,0.0
1982-11-18,0.0,0.0
1982-11-19,-3.668470087703213e-07,0.0
1982-11-22,4.097514889611631e-07,0.0
1982-11-23,0.013332317262653604,0.0
1982-11-24,-1.835061609334332e-07,0.0
1982-11-26,1.2315243491656247e-07,0.0
1982-11-29,6.03537522181341e-08,0.0
1982-11-30,-2.9281453362006715e-07,0.0
1982-12-01,6.321803669440129e-07,0.0
1982-12-02,0.0,0.0
1982-12-03,-0.011537958450006158,0.0
1982-12-06,1.3210578009292817e-07,0.0
1982-12-07,-5.663124602595104e-07,0.0
1982-12-08,5.043157025319545e-07,0.0
1982-12-09,-0.01509368675592948,0.0
1982-12-10,-0.0158717515784913,0.0
1982-12-13,-0.008546353950891317,0.0
1982-12-14,-2.600289550347412e-08,0.0
1982-12-15,-8.92101384986077e-08,0.0
1982-12-16,-2.7885223730095277e-07,0.0
1982-12-17,2.2363369778233277e-07,0.0
1982-12-20,-2.2780847819259264e-07,0.0
1982-12-21,-2.563527838894686e-07,0.0
1982-12-22,0.004131982739409512,0.0
1982-12-23,1.6998836249726423e-07,0.0
1982-12-27,-2.4467584447407376e-07,0.0
1982-12-28,7.290310375385189e-07,0.0
1982-12-29,-2.4624110273041566e-07,0.0
1982-12-30,-2.605622682061437e-07,0.0
1982-12-31,2.735851889479335e-07,0.0
1983-01-03,-3.902777878650454e-08,0.0
1983-01-04,-6.748868019990084e-09,0.0
1983-01-05,-4.841612037953524e-07,0.0
1983-01-06,5.248570769111893e-07,0.0
1983-01-07,7.868566020974299e-08,0.0
1983-01-10,-3.430148893812657e-07,0.0
1983-01-11,2.6432932598297043e-07,0.0
1983-01-12,0.012874425010988233,0.0
1983-01-13,2.220446049250313e-16,0.0
1983-01-14,0.004064973872462518,0.0
1983-01-17,-2.1321133203411335e-07,0.0
1983-01-18,-4.5499030099094284e-08,0.0
1983-01-19,4.0817925350822293e-07,0.0
1983-01-20,-3.189460079378037e-07,0.0
1983-01-21,0.0,0.0
1983-01-24,-2.6363615923674644e-07,0.0
1983-01-25,4.904524837368029e-07,0.0
1983-01-26,0.010243948322506746,0.0
1983-01-27,6.255130657883967e-07,0.0
1983-01-28,-4.253032501733145e-07,0.0
1983-01-31,-1.1502442387456568e-07,0.0
1983-02-01,2.53261889904266e-07,0.0
1983-02-02,1.4467414377605792e-08,0.0
1983-02-03,-3.3367458396327265e-07,0.0
1983-02-04,2.660275106869392e-07,0.0
1983-02-07,-3.621400805897679e-07,0.0
1983-02-08,4.017112760212882e-07,0.0
1983-02-09,-4.017111149279273e-07,0.0
1983-02-10,4.852372577079933e-07,0.0
1983-02-11,0.008332626527787879,0.0
1983-02-14,1.6855737694498885e-07,0.0
1983-02-15,-3.9465318568687735e-07,0.0
1983-02-16,3.6214823961877585e-07,0.0
1983-02-17,-1.1051002646311758e-07,0.0
1983-02-18,-2.5163810968287237e-07,0.0
1983-02-22,0.00550955308215717,0.0
1983-02-23,-3.61555302696992e-07,0.0
1983-02-24,0.008005005817365962,0.0
1983-02-25,-1.3026021628004258e-07,0.0
1983-02-28,-1.0525001037375858e-07,0.0
1983-03-01,-2.6893518734194544e-07,0.0
1983-03-02,3.741853094041403e-07,0.0
1983-03-03,-1.0984957754534008e-07,0.0
1983-03-04,-3.1096116015483233e-07,0.0
1983-03-07,4.662632455687543e-07,0.0
1983-03-08,-0.005719604429365144,0.0
1983-03-09,6.47546634313656e-07,0.0
1983-03-10,-5.188833760438882e-07,0.0
1983-03-11,-1.2866290566293515e-07,0.0
1983-03-14,-0.002949206251919523,0.0
1983-03-15,2.2288004775106174e-08,0.0
1983-03-16,0.0,0.0
1983-03-17,-5.028949380259107e-07,0.0
1983-03-18,1.2866292231628051e-07,0.0
1983-03-21,2.2308843683482849e-07,0.0
1983-03-22,1.1051003867557085e-07,0.0
1983-03-23,-4.622612514992852e-07,0.0
1983-03-24,7.361789620130565e-07,0.0
1983-03-25,0.0,0.0
1983-03-28,-0.0028987102289925737,0.0
1983-03-29,0.0029411481156942365,0.0
1983-03-30,-3.76555175263249e-07,0.0
1983-03-31,-1.8582054417404237e-07,0.0
1983-04-04,4.958706047997197e-07,0.0
1983-04-05,7.392532741512525e-08,0.0
1983-04-06,-1.0505546765848806e-07,0.0
1983-04-07,2.1208478506729023e-07,0.0
1983-04-08,-6.7269882908505e-07,0.0
1983-04-11,7.114894102766556e-07,0.0
1983-04-12,-2.9056521932968593e-07,0.0
1983-04-13,-6.290978771250622e-08,0.0
1983-04-14,1.2309700148094294e-07,0.0
1983-04-15,7.892721809454883e-09,0.0
1983-04-18,0.0054642102959694405,0.0
1983-04-19,-1.9630914704915625e-07,0.0
1983-04-20,-1.5125154295692056e-07,0.0
1983-04-21,0.012349377920946258,0.0
1983-04-22,2.2541687272337185e-07,0.0
1983-04-25,1.2964479756405467e-07,0.0
1983-04-26,-1.481206906017718e-07,0.0
1983-04-27,1.6160864735326186e-07,0.0
1983-04-28,-1.6160862115199848e-07,0.0
1983-04-29,-2.434789018179728e-07,0.0
1983-05-02,2.1929716842450375e-07,0.0
1983-05-03,-1.2464814846957495e-08,0.0
1983-05-04,-3.506435047873069e-07,0.0
1983-05-05,-1.469542894039222e-07,0.0
1983-05-06,4.061505665120535e-07,0.0
1983-05-09,2.1010134210186493e-07,0.0
1983-05-10,-6.070508014044407e-07,0.0
1983-05-11,4.299580640410028e-07,0.0
1983-05-12,-1.2103904101223861e-08,0.0
1983-05-13,9.596526084898471e-08,0.0
1983-05-16,-4.422281302263187e-07,0.0
1983-05-17,7.354311335472374e-07,0.0
1983-05-18,-2.3017571881833732e-07,0.0
1983-05-19,-1.2030010554386905e-07,0.0
1983-05-20,-1.0773040126643707e-08,0.0
1983-05-23,-1.6484865961174933e-07,0.0
1983-05-24,1.5369724559732845e-07,0.0
1983-05-25,-9.81980456948861e-08,0.0
1983-05-26,-5.857132812092658e-08,0.0
1983-05-27,0.0,0.0
1983-05-31,-0.002105168655905487,0.0
1983-06-01,8.179374959560448e-07,0.0
1983-06-02,-8.081502596013479e-07,0.0
1983-06-03,2.6735600422433947e-07,0.0
1983-06-06,-4.762847449768515e-08,0.0
1983-06-07,-3.245021862330333e-07,0.0
1983-06-08,2.762490816099472e-07,0.0
1983-06-09,-7.58710545500918e-08,0.0
1983-06-10,4.214843598582263e-07,0.0
1983-06-13,-1.59682161826602e-07,0.0
1983-06-14,-4.152319792449788e-07,0.0
1983-06-15,-0.0022316686146585107,0.0
1983-06-16,0.004597497609491796,0.0
1983-06-17,-4.208578507913785e-08,0.0
1983-06-20,-2.029459237329334e-07,0.0
1983-06-21,-1.5537934083820204e-07,0.0
1983-06-22,0.00232549401633797,0.0
1983-06-23,-0.0045142232539145954,0.0
1983-06-24,5.827230209476397e-08,0.0
1983-06-27,2.597741799448272e-08,0.0
1983-06-28,-4.4958946721074255e-07,0.0
1983-06-29,-7.960840320286877e-09,0.0
1983-06-30,3.3341130589725765e-07,0.0
1983-07-01,-1.6938599378679697e-07,0.0
1983-07-05,4.8793971307858897e-08,0.0
1983-07-06,7.927369982674293e-08,0.0
1983-07-07,2.577488895649793e-07,0.0
1983-07-08,-1.1768194307926194e-08,0.0
1983-07-11,-5.650929302269958e-08,0.0
1983-07-12,-3.059077036127178e-07,0.0
1983-07-13,9.55979038153032e-08,0.0
1983-07-14,-8.922518945908564e-09,0.0
1983-07-15,1.3783537311518046e-07,0.0
1983-07-18,-1.8142838908996595e-07,0.0
1983-07-19,3.7655531714975155e-07,0.0
1983-07-20,-1.6148199011301045e-07,0.0
1983-07-21,1.4149044402778088e-07,0.0
1983-07-22,1.9991569510935392e-08,0.0
1983-07-25,1.8419172076455936e-07,0.0
1983-07-26,-3.0121629168711195e-07,0.0
1983-07-27,-2.236526484011847e-07,0.0
1983-07-28,-1.4304627038441708e-08,0.0
1983-07-29,2.8208276381391784e-08,0.0
1983-08-01,4.901445767035995e-07,0.0
